"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
2,21,89,"B07SK66BSJ",true,369,"INR",1099,730,66.42,9083,4,"https://www.amazon.in/dp/B07SK66BSJ","36332.00",false,false,false,false,"Sponsored Ad - Amazon Brand - Symbol Men Polo Shirt","https://m.media-amazon.com/images/I/61oG1XGCqgL._AC_UL400_.jpg"
2,22,90,"B09XMM5D8K",true,539,"INR",599,60,10.02,52,4.3,"https://www.amazon.in/dp/B09XMM5D8K","223.60",false,false,false,true,"Sponsored Ad - U.S. POLO ASSN. Men Fashion Vest","https://m.media-amazon.com/images/I/61RFt2gu0TL._AC_UL400_.jpg"
2,23,91,"B073WCXDKX",true,518,"INR",588,70,11.9,10534,4.1,"https://www.amazon.in/dp/B073WCXDKX","43189.40",false,false,false,true,"Sponsored Ad - Van Heusen Men Boxer Briefs - 100% Combed Cotton - Pack of 2 - Anti Bacterial, Colour Fresh, Quick Dry","https://m.media-amazon.com/images/I/71kQCZoQrZL._AC_UL400_.jpg"
2,24,92,"B01BWL1EDM",true,529,"INR",990,461,46.57,5817,4.2,"https://www.amazon.in/dp/B01BWL1EDM","24431.40",false,false,false,true,"Sponsored Ad - VEGO Men's Regular Fit Capris","https://m.media-amazon.com/images/I/61iJ8WbST+L._AC_UL400_.jpg"
2,25,93,"B09VC719GN",true,449,"INR",999,550,55.06,1,5,"https://www.amazon.in/dp/B09VC719GN","5.00",false,false,false,false,"JHABAK'S Unstitched Polyester Shirt & Polycotton Trouser Fabric Checkered- 2.25m Shirt Cloth- 1.20m Pant Piece (Purple Shi...","https://m.media-amazon.com/images/I/81I7Zsb6x9L._AC_UL400_.jpg"
2,26,94,"B00AC4DEXE",true,599,"INR",729,130,17.83,3395,4.2,"https://www.amazon.in/dp/B00AC4DEXE","14259.00",false,false,false,true,"Jockey 2401 Men's Super Combed Cotton Rich Full Sleeve Thermal Undershirt with Stay Warm Technology","https://m.media-amazon.com/images/I/71Ccge4X7lL._AC_UL400_.jpg"
2,27,95,"B01MTG898U",true,869,"INR",1059,190,17.94,172,3.4,"https://www.amazon.in/dp/B01MTG898U","584.80",false,false,false,true,"Raymond Men's Poly Cotton Solid 1.3 m Unstitched Trouser Fabric (Grey, Free Size)","https://m.media-amazon.com/images/I/81g--hk1VDL._AC_UL400_.jpg"
2,28,96,"B07FMPB76N",true,996,"INR",999,3,0.3,10271,4,"https://www.amazon.in/dp/B07FMPB76N","41084.00",false,false,false,true,"Qube By Fort Collins Men's Sweatshirt","https://m.media-amazon.com/images/I/81HqWwysMkL._AC_UL400_.jpg"
2,29,97,"B091SSVWP2",true,239,"INR",1299,1060,81.6,529,2.7,"https://www.amazon.in/dp/B091SSVWP2","1428.30",false,false,false,false,"EYEBOGLER Men's Stylish Regular Fit Hooded Neck T-Shirt_T345","https://m.media-amazon.com/images/I/6113wVBRBoL._AC_UL400_.jpg"
2,30,98,"B0BTVZX9JX",true,439,"INR",1199,760,63.39,60,4,"https://www.amazon.in/dp/B0BTVZX9JX","240.00",false,false,false,false,"Veirdo® Oversized Loose Baggy Fit Drop Shooulder Half Sleeves Pure Cotton Want The Truth White Swan & Magenta Graphic Prin...","https://m.media-amazon.com/images/I/61hEqppV-ZL._AC_UL400_.jpg"
2,31,99,"B0BQYNHYPK",true,249,"INR",999,750,75.08,2,5,"https://www.amazon.in/dp/B0BQYNHYPK","10.00",false,false,false,false,"AXXTITUDE Men's Casual/Formal Canvas Braided Elastic/Stretchable Expandable Woven Belt","https://m.media-amazon.com/images/I/51injyRLi3L._AC_UL400_.jpg"
2,32,100,"B0B3D55T7K",true,299,"INR",1499,1200,80.05,590,3.9,"https://www.amazon.in/dp/B0B3D55T7K","2301.00",false,false,false,false,"ZORO Double Ring Nylon Woven Fabric Belt for Men |NB-610","https://m.media-amazon.com/images/I/81J-sPZr6RL._AC_UL400_.jpg"
2,33,101,"B0BDG4MT3Q",true,884,"INR",1044,160,15.33,594,4.3,"https://www.amazon.in/dp/B0BDG4MT3Q","2554.20",false,false,false,true,"Lux Cottswool Men's R-Neck Thermal Top and Lower Set","https://m.media-amazon.com/images/I/61kK4PUgGoL._AC_UL400_.jpg"
